DATA_TYPE,CR_NUMBER,STN_NUMBER,SOURCE_ID,D_P_CODE,OBS_YEAR,OBS_MONTH,OBS_DAY,OBS_TIME,Q_DATE_TIME,LONGITUDE (+E),LATITUDE (+N),Q_POS,DEPTH_PRESS,DP_FLAG,    ,Q_    ,BPS$,Q_BPS$,C1PH,Q_C1PH,C2PH,Q_C2PH,DOXY,Q_DOXY,DPDT,Q_DPDT,OTMP,Q_OTMP,PPOX,Q_PPOX,PSAL,Q_PSAL,TEMP,Q_TEMP,TIS$,Q_TIS$
BA,CGCB    19,9906,CWOW,D,2019,07,11,0958,1,-52.5600,49.5100,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9000,1,NaN,NaN
BA,CGCB    19,9906,CWOW,D,2019,07,11,0958,1,-52.5600,49.5100,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6000,1,NaN,NaN
BA,CGCB    19,9905,CWOW,D,2019,07,11,0059,1,-52.5550,50.9670,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0000,1,NaN,NaN
BA,CGCB    19,9905,CWOW,D,2019,07,11,0059,1,-52.5550,50.9670,1,6.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9000,1,NaN,NaN
BA,CGCB    19,9905,CWOW,D,2019,07,11,0059,1,-52.5550,50.9670,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9000,1,NaN,NaN
BA,CGCB    19,9904,CWOW,D,2019,07,11,0351,1,-52.5510,50.5380,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2000,1,NaN,NaN
BA,CGCB    19,9904,CWOW,D,2019,07,11,0351,1,-52.5510,50.5380,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1000,1,NaN,NaN
BA,CGCB    19,9903,CWOW,D,2019,07,11,0704,1,-52.5520,50.0580,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3000,1,NaN,NaN
BA,CGCB    19,9902,CWOW,D,2019,07,10,2205,1,-52.5670,51.4620,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9000,1,NaN,NaN
BA,CGCB    19,9902,CWOW,D,2019,07,10,2205,1,-52.5670,51.4620,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8000,1,NaN,NaN
BA,CGCB    19,9901,CWOW,D,2019,07,10,1557,1,-52.5380,52.5730,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6000,1,NaN,NaN
BA,CGCB    19,9901,CWOW,D,2019,07,10,1557,1,-52.5380,52.5730,1,6.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5000,1,NaN,NaN
BA,CGCB    19,9900,CWOW,D,2019,07,10,1855,1,-52.5490,52.0350,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9000,1,NaN,NaN
BA,CGCB    19,9899,CWOW,D,2019,07,10,1004,1,-52.5440,53.6430,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9000,1,NaN,NaN
BA,CGCB    19,9899,CWOW,D,2019,07,10,1004,1,-52.5440,53.6430,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8000,1,NaN,NaN
BA,CGCB    19,9899,CWOW,D,2019,07,10,1004,1,-52.5440,53.6430,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6000,1,NaN,NaN
BA,CGCB    19,9898,CWOW,D,2019,07,10,1300,1,-52.5330,53.1000,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5000,1,NaN,NaN
BA,CGCB    19,9898,CWOW,D,2019,07,10,1300,1,-52.5330,53.1000,1,6.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0000,1,NaN,NaN
BA,CGCB    19,9898,CWOW,D,2019,07,10,1300,1,-52.5330,53.1000,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6000,1,NaN,NaN
BA,CGCB    19,9898,CWOW,D,2019,07,10,1300,1,-52.5330,53.1000,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4000,1,NaN,NaN
BA,CGCB    19,9898,CWOW,D,2019,07,10,1300,1,-52.5330,53.1000,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6000,1,NaN,NaN
BA,CGCB    19,9897,CWOW,D,2019,07,10,0403,1,-52.5180,54.6390,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5000,1,NaN,NaN
BA,CGCB    19,9897,CWOW,D,2019,07,10,0403,1,-52.5180,54.6390,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2000,1,NaN,NaN
BA,CGCB    19,9897,CWOW,D,2019,07,10,0403,1,-52.5180,54.6390,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3000,1,NaN,NaN
BA,CGCB    19,9896,CWOW,D,2019,07,10,0652,1,-52.5020,54.2270,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8000,1,NaN,NaN
BA,CGCB    19,9896,CWOW,D,2019,07,10,0652,1,-52.5020,54.2270,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6000,1,NaN,NaN
BA,CGCB    19,9896,CWOW,D,2019,07,10,0652,1,-52.5020,54.2270,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6000,1,NaN,NaN
BA,CGCB    19,9896,CWOW,D,2019,07,10,0652,1,-52.5020,54.2270,1,6.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5000,1,NaN,NaN
BA,CGCB    19,9896,CWOW,D,2019,07,10,0652,1,-52.5020,54.2270,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1000,1,NaN,NaN
BA,CGCB    19,9896,CWOW,D,2019,07,10,0652,1,-52.5020,54.2270,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0000,1,NaN,NaN
BA,CGCB    19,9896,CWOW,D,2019,07,10,0652,1,-52.5020,54.2270,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9000,1,NaN,NaN
BA,MLRM6   19,9995,CWOW,D,2019,11,18,0659,1,-53.4140,46.5510,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3000,1,NaN,NaN
BA,MLRM6   19,9995,CWOW,D,2019,11,18,0659,1,-53.4140,46.5510,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2000,1,NaN,NaN
BA,MLRM6   19,9995,CWOW,D,2019,11,18,0659,1,-53.4140,46.5510,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1000,1,NaN,NaN
BA,MLRM6   19,9995,CWOW,D,2019,11,18,0659,1,-53.4140,46.5510,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1000,1,NaN,NaN
BA,MLRM6   19,9994,CWOW,D,2019,11,18,0900,1,-53.8490,46.6060,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6000,1,NaN,NaN
BA,MLRM6   19,9994,CWOW,D,2019,11,18,0900,1,-53.8490,46.6060,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5000,1,NaN,NaN
BA,MLRM6   19,9994,CWOW,D,2019,11,18,0900,1,-53.8490,46.6060,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4000,1,NaN,NaN
BA,MLRM6   19,9991,CWOW,D,2019,11,23,0429,1,-53.5770,46.5400,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2000,1,NaN,NaN
BA,MLRM6   19,9991,CWOW,D,2019,11,23,0429,1,-53.5770,46.5400,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1000,1,NaN,NaN
BA,MLRM6   19,9991,CWOW,D,2019,11,23,0429,1,-53.5770,46.5400,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0000,1,NaN,NaN
BA,CGCB    19,9908,MEDS,D,2019,05,03,1501,1,-53.5600,47.5620,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4000,1,NaN,NaN
BA,CGCB    19,9908,MEDS,D,2019,05,03,1501,1,-53.5600,47.5620,1,4.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4000,1,NaN,NaN
BA,MLRM6   19,9965,CWOW,D,2019,12,02,0626,1,-53.0540,48.3690,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4000,1,NaN,NaN
BA,MLRM6   19,9965,CWOW,D,2019,12,02,0626,1,-53.0540,48.3690,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1000,1,NaN,NaN
BA,CGCB    19,9971,CWOW,D,2019,07,03,1725,1,-53.1680,49.1070,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4000,1,NaN,NaN
BA,CGCB    19,9971,CWOW,D,2019,07,03,1725,1,-53.1680,49.1070,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1000,1,NaN,NaN
BA,CGCB    19,9970,CWOW,D,2019,07,03,1928,1,-53.5010,49.3640,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6000,1,NaN,NaN
BA,CGCB    19,9970,CWOW,D,2019,07,03,1928,1,-53.5010,49.3640,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5000,1,NaN,NaN
BA,CGCB    19,9970,CWOW,D,2019,07,03,1928,1,-53.5010,49.3640,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4000,1,NaN,NaN
BA,CGCB    19,9970,CWOW,D,2019,07,03,1928,1,-53.5010,49.3640,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0000,1,NaN,NaN
BA,CGCB    19,9970,CWOW,D,2019,07,03,1928,1,-53.5010,49.3640,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,4.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5000,1,NaN,NaN
BA,CGCB    19,9969,CWOW,D,2019,07,03,2129,1,-53.9950,49.5000,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4000,1,NaN,NaN
BA,CGCB    19,9907,MEDS,D,2019,05,06,1432,1,-53.1410,49.3710,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3000,1,NaN,NaN
BA,CGCB    19,9907,MEDS,D,2019,05,06,1432,1,-53.1410,49.3710,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4000,1,NaN,NaN
BA,CG2683  19,9996,MEDS,D,2019,05,05,0806,1,-54.4710,44.9360,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1000,1,NaN,NaN
BA,CG2683  19,9995,MEDS,D,2019,05,02,2055,1,-54.5730,45.2440,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4000,1,NaN,NaN
BA,CG2683  19,9994,MEDS,D,2019,05,04,0944,1,-54.3920,45.8660,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3000,1,NaN,NaN
BA,MLRM6   19,9993,CWOW,D,2019,11,18,1058,1,-54.2780,46.6900,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5000,1,NaN,NaN
BA,MLRM6   19,9993,CWOW,D,2019,11,18,1058,1,-54.2780,46.6900,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4000,1,NaN,NaN
BA,MLRM6   19,9993,CWOW,D,2019,11,18,1058,1,-54.2780,46.6900,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3000,1,NaN,NaN
BA,MLRM6   19,9990,CWOW,D,2019,11,23,0126,1,-54.3580,46.5030,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3000,1,NaN,NaN
BA,MLRM6   19,9990,CWOW,D,2019,11,23,0126,1,-54.3580,46.5030,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2000,1,NaN,NaN
BA,MLRM6   19,9990,CWOW,D,2019,11,23,0126,1,-54.3580,46.5030,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,6.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.6000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.4000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3000,1,NaN,NaN
BA,CGCB    19,9968,CWOW,D,2019,07,04,1631,1,-54.3300,49.4870,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8000,1,NaN,NaN
BA,CGCB    19,9967,CWOW,D,2019,07,04,1929,1,-54.6030,49.8080,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1000,1,NaN,NaN
BA,CGCB    19,9967,CWOW,D,2019,07,04,1929,1,-54.6030,49.8080,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8000,1,NaN,NaN
BA,CGCB    19,9967,CWOW,D,2019,07,04,1929,1,-54.6030,49.8080,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5000,1,NaN,NaN
BA,CGCB    19,9966,CWOW,D,2019,07,04,2227,1,-54.6770,50.1590,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5000,1,NaN,NaN
BA,CGCB    19,9966,CWOW,D,2019,07,04,2227,1,-54.6770,50.1590,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0000,1,NaN,NaN
BA,CGCB    19,9966,CWOW,D,2019,07,04,2227,1,-54.6770,50.1590,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5000,1,NaN,NaN
BA,CGCB    19,9965,CWOW,D,2019,07,05,0130,1,-54.7980,50.4830,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6000,1,NaN,NaN
BA,CGCB    19,9965,CWOW,D,2019,07,05,0130,1,-54.7980,50.4830,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4000,1,NaN,NaN
BA,CGCB    19,9964,CWOW,D,2019,07,05,0432,1,-54.9130,50.7680,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6000,1,NaN,NaN
BA,CGCB    19,9964,CWOW,D,2019,07,05,0432,1,-54.9130,50.7680,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4000,1,NaN,NaN
BA,CGCB    19,9963,CWOW,D,2019,07,05,0723,1,-54.9760,51.0060,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6000,1,NaN,NaN
BA,CGCB    19,9963,CWOW,D,2019,07,05,0723,1,-54.9760,51.0060,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4000,1,NaN,NaN
BA,CGCB    19,9963,CWOW,D,2019,07,05,0723,1,-54.9760,51.0060,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3000,1,NaN,NaN
BA,CG2683  19,9998,MEDS,D,2019,04,03,0620,1,-55.3700,46.5240,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2000,1,NaN,NaN
BA,MLRM6   19,9992,CWOW,D,2019,11,18,1723,1,-55.3170,46.8170,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5000,1,NaN,NaN
BA,MLRM6   19,9992,CWOW,D,2019,11,18,1723,1,-55.3170,46.8170,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3000,1,NaN,NaN
BA,MLRM6   19,9992,CWOW,D,2019,11,18,1723,1,-55.3170,46.8170,1,6.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2000,1,NaN,NaN
BA,MLRM6   19,9992,CWOW,D,2019,11,18,1723,1,-55.3170,46.8170,1,10.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0000,1,NaN,NaN
BA,MLRM6   19,9989,CWOW,D,2019,11,22,2024,1,-55.6240,46.4780,1,0.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7000,1,NaN,NaN
